doc_id,business_id,business_name,text,original_text,source,tags
insp_1969,50095461,ANTOJITOS LA GARNACHA,pesticide not properly labeled or used by unlicensed individual pesticide other toxic chemical improperly usedstored unprotected unlocked bait station used,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",violation,pests
insp_1970,50163557,CORNER CAFE,dishwashing and ware washing cleaning and sanitizing of tableware including dishes utensils and equipment deficient,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",violation,contamination
insp_1971,41543885,THE DUTCH,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_1972,50177228,CRAFFLE,properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hotcold holding areas to measure temperatures of tcs foods during cooking cooling reheating and holding,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",violation,"pests,temperature"
insp_1973,50147244,KENNEDY’S CHICKEN & PIZZA,the original nutrition fact labels or ingredient label for a cooking oil shortening or margarine or food item sold in bulk or acceptable manufacturers documentation not maintained on site,"The original nutrition fact labels or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",violation,
insp_1974,50051967,GONG CHA,wiping cloths not stored clean and dry or in a sanitizing solution between uses,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",violation,contamination
insp_1975,50129879,HARLEMITE,dishwashing and ware washing cleaning and sanitizing of tableware including dishes utensils and equipment deficient,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",violation,contamination
insp_1976,50017938,LILIA,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_1977,50146282,CARVEL,wiping cloths not stored clean and dry or in a sanitizing solution between uses,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",violation,contamination
insp_1978,50036649,LOS CHILES BAR & RESTAURANT,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_1979,50145369,HILLTOP TAVERN,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_1980,50087218,POPEYES,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_1981,50147244,KENNEDY’S CHICKEN & PIZZA,accurate thermometer not provided or properly located in refrigerated cold storage or hot holding equipment,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",violation,"pests,temperature"
insp_1982,50077812,BLUE ANGEL,failure to make a good faith effort to inform smokers or electronic cigarette users of smokefree air act sfaa prohibitions,"Failure to make a good faith effort to inform smokers or electronic cigarette users of Smoke-Free Air Act (""SFAA"") prohibitions",violation,
insp_1983,50145288,MANGO TREE THAI BISTRO,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_1984,50128326,EL PASO MEXICAN RESTAURANT,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_1985,50046787,EL RODEO,food prohibited from unapproved or unknown source home canned or home prepared animal slaughtered butchered or dressed eviscerated skinned in establishment reduced oxygen packaged rop fish not frozen before processing rop food prepared on premises transported to another site,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",violation,pests
insp_1986,50085398,GOLDEN PHOENIX,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_1987,50165970,39 PRINCE CAFE,food prohibited from unapproved or unknown source home canned or home prepared animal slaughtered butchered or dressed eviscerated skinned in establishment reduced oxygen packaged rop fish not frozen before processing rop food prepared on premises transported to another site,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",violation,pests
insp_1988,50008245,NORTHERN BELL,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_1989,50050958,MISIRIZZI,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_1990,50120952,DOMINO'S,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_1991,41088798,MENDYS RESTAURANT,design construction materials used or maintenance of food contact surface improper surface not easily cleanable sanitized and maintained,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",violation,contamination
insp_1992,50101329,FRESH PICK,contract with a pest management professional not in place record of extermination activities not kept on premises,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,violation,pests
insp_1993,50134992,CHOP GUITAR,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_1994,50070060,BEAUTY BAR,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_1995,40943621,REDD'S TAVERN,raw cooked or prepared food is adulterated contaminated crosscontaminated or not discarded in accordance with haccp plan,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",violation,"pests,contamination"
insp_1996,50176201,1.50 SOUTHERN PIZZA,dishwashing and ware washing cleaning and sanitizing of tableware including dishes utensils and equipment deficient,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",violation,contamination
insp_1997,50035603,AUTHENTIC SZECHUAN,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_1998,41543885,THE DUTCH,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_1999,40377325,JACKSON HOLE,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_2000,40396622,MEDITERRANEO,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2001,50070923,PAPA JOHN'S PIZZA,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2002,50134495,GOLDEN KRUST RESTAURANT,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2003,40377325,JACKSON HOLE,no hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation food service or ware washing area hand washing facility not accessible obstructed or used for nonhand washing purposes no hot and cold running water or water at inadequate pressure no soap or acceptable handdrying device,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",violation,"pests,temperature,contamination"
insp_2004,50106412,TROPICAL JADE 4,no hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation food service or ware washing area hand washing facility not accessible obstructed or used for nonhand washing purposes no hot and cold running water or water at inadequate pressure no soap or acceptable handdrying device,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",violation,"pests,temperature,contamination"
insp_2005,50050958,MISIRIZZI,accurate thermometer not provided or properly located in refrigerated cold storage or hot holding equipment,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",violation,"pests,temperature"
insp_2006,50142830,DRAGON 88,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2007,50163557,CORNER CAFE,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_2008,50168976,HANJAN,thawing procedure improper,Thawing procedure improper.,violation,
insp_2009,50126105,THE MEADOWS,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_2010,50165970,39 PRINCE CAFE,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2011,40576403,MAYA,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2012,50145288,MANGO TREE THAI BISTRO,evidence of rats or live rats in establishments food or nonfood areas,Evidence of rats or live rats in establishment's food or non-food areas.,violation,pests
insp_2013,41577295,LECHONERA TROPICAL & GRILL,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2014,50145288,MANGO TREE THAI BISTRO,dishwashing and ware washing cleaning and sanitizing of tableware including dishes utensils and equipment deficient,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",violation,contamination
insp_2015,50156801,ROKSTAR CHICKEN,wiping cloths not stored clean and dry or in a sanitizing solution between uses,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",violation,contamination
insp_2016,50049464,THE BROOKLYN TREE,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2017,40369016,VIAND COFFEE SHOP,garbage receptacle not pest or water resistant with tightfitting lids and covered except while in active use garbage receptacle and cover not cleaned after emptying and prior to reuse garbage refuse and other solid and liquid waste not collected stored removed and disposed of so as to prevent a nuisance,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",violation,"pests,contamination"
insp_2018,41305786,ST JOHN'S UNIVERSITY MONTGORIS,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2019,41645463,SKYLARK,evidence of rats or live rats in establishments food or nonfood areas,Evidence of rats or live rats in establishment's food or non-food areas.,violation,pests
insp_2020,41089834,MURRAY HILL DINER,failure to post or conspicuously post healthy eating information,Failure to post or conspicuously post healthy eating information,violation,
insp_2021,50071214,BEST CARIBBEAN RESTAURANT & GRILL,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2022,50142830,DRAGON 88,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_2023,50168976,HANJAN,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_2024,41089834,MURRAY HILL DINER,food allergy information poster not conspicuously posted where food is being prepared or processed by food workers,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,violation,
insp_2025,50128326,EL PASO MEXICAN RESTAURANT,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_2026,50129879,HARLEMITE,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_2027,50120952,DOMINO'S,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
insp_2028,50081615,INWOOD BAGELS,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_2029,50045895,TAVERN 157,design construction materials used or maintenance of food contact surface improper surface not easily cleanable sanitized and maintained,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",violation,contamination
insp_2030,41118126,VEGGIE CASTLE,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_2031,41089834,MURRAY HILL DINER,dishwashing and ware washing cleaning and sanitizing of tableware including dishes utensils and equipment deficient,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",violation,contamination
insp_2032,40369016,VIAND COFFEE SHOP,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2033,50118259,MAMAN,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_2034,50043059,GREENWICH STREET TAVERN,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2035,41633013,TOMO JAPANESE RESTAURANT,tobacco or electronic cigarette use eating or drinking from open container in food preparation food storage or dishwashing area,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",violation,"pests,contamination"
insp_2036,50168063,SUSHI SHIRO,garbage receptacle not pest or water resistant with tightfitting lids and covered except while in active use garbage receptacle and cover not cleaned after emptying and prior to reuse garbage refuse and other solid and liquid waste not collected stored removed and disposed of so as to prevent a nuisance,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",violation,"pests,contamination"
insp_2037,50123507,SEA SALT,pesticide not properly labeled or used by unlicensed individual pesticide other toxic chemical improperly usedstored unprotected unlocked bait station used,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",violation,pests
insp_2038,50147244,KENNEDY’S CHICKEN & PIZZA,food protection certificate fpc not held by manager or supervisor of food operations,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,violation,pests
insp_2039,50064056,PORTO SALVO,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2040,50089371,KUSINA PINOY BISTRO,live roaches in facilitys food or nonfood area,Live roaches in facility's food or non-food area.,violation,pests
insp_2041,50145288,MANGO TREE THAI BISTRO,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_2042,50145874,SARKU JAPAN,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_2043,50050958,MISIRIZZI,antisiphonage or backflow prevention device not provided where required equipment or floor not properly drained sewage disposal system in disrepair or not functioning properly condensation or liquid waste improperly disposed of,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,violation,
insp_2044,50000967,WHEATED,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_2045,50154150,LADYBIRD BAKERY,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_2046,50129949,NEW JOY GARDEN,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2047,50111463,TACO MAHAL,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2048,40576403,MAYA,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2049,50001401,CERVECCERIA HAVEMEYER,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_2050,41577295,LECHONERA TROPICAL & GRILL,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2051,50134573,WEN ZHOU FOOD INC.,equipment used for rop not approved by the department,Equipment used for ROP not approved by the Department,violation,
insp_2052,50159947,KISSA KISSA,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_2053,50145874,SARKU JAPAN,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2054,50105448,PETE'S TAVERN,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2055,50134992,CHOP GUITAR,shellfish not from approved source not or improperly taggedlabeled tags not retained for 90 days,"Shellfish not from approved source, not or improperly tagged/labeled; tags not retained for 90 days.",violation,
insp_2056,40576403,MAYA,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_2057,50017938,LILIA,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_2058,50139436,COQUITO BLU,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2059,50172306,TEABYDO,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2060,40576403,MAYA,live roaches in facilitys food or nonfood area,Live roaches in facility's food or non-food area.,violation,pests
insp_2061,41688078,HORSES & DIVORCES,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2062,50035603,AUTHENTIC SZECHUAN,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2063,50106412,TROPICAL JADE 4,failure to post or conspicuously post healthy eating information,Failure to post or conspicuously post healthy eating information,violation,
insp_2064,50106472,T-MEZCAL,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_2065,50176201,1.50 SOUTHERN PIZZA,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_2066,50118259,MAMAN,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_2067,50142830,DRAGON 88,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_2068,50154150,LADYBIRD BAKERY,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_2069,41403924,KOS KAFFE,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_2070,50154150,LADYBIRD BAKERY,wiping cloths not stored clean and dry or in a sanitizing solution between uses,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",violation,contamination
insp_2071,50106412,TROPICAL JADE 4,failure to display required signage about plastic straw availability,Failure to display required signage about plastic straw availability,violation,contamination
insp_2072,50008918,HAHM JI BACH,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_2073,40576403,MAYA,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_2074,50134573,WEN ZHOU FOOD INC.,hot tcs food item not held at or above 140 f,Hot TCS food item not held at or above 140 °F.,violation,temperature
insp_2075,50002304,SWEET BASIL THAI CUISINE,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_2076,50123507,SEA SALT,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_2077,41688078,HORSES & DIVORCES,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_2078,50129949,NEW JOY GARDEN,contract with a pest management professional not in place record of extermination activities not kept on premises,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,violation,pests
insp_2079,50145874,SARKU JAPAN,evidence of mice or live mice in establishments food or nonfood areas,Evidence of mice or live mice in establishment's food or non-food areas.,violation,pests
