"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50059886","SABBA'S CHICKEN","Bronx","1504","WESTCHESTER AVENUE","10472","7184849105","Chicken","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","31",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.828518474267","-73.879820171947","209","17","005002","2023832","2037390037","BX55","POINT (-73.879820171947 40.828518474267)"
"50087135","L'ARGOT","Manhattan","142","HAMILTON PLACE","10031","6468580312","Italian","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","24",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.82429900582","-73.948565786336","109","07","022900","1061887","1020750026","MN04","POINT (-73.948565786336 40.82429900582)"
"50001430","FOO-HING KITCHEN","Bronx","2895","SEDGWICK AVENUE","10468","7188846267","Chinese","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","28-06","Contract with a pest management professional not in place. Record of extermination activities not kept on premises.","Not Critical","2","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.874944128223","-73.901261908268","208","14","027300","2015579","2032530250","BX28","POINT (-73.901261908268 40.874944128223)"
"50152154","EL CONDE BAR & GRILL","Manhattan","1261","SAINT NICHOLAS AVENUE","10033","6462405505","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","13","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.844190122772","-73.937486953609","112","10","026300","1063525","1021430020","MN36","POINT (-73.937486953609 40.844190122772)"
"50074194","UOTORA JAPANESE RESTAURANT","Brooklyn","1075","BERGEN STREET","11216","7185130724","Japanese","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","23",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.676137770407","-73.95070299007","308","36","031500","3030338","3012120052","BK61","POINT (-73.95070299007 40.676137770407)"
"50130997","CHA CHA MATCHA","Manhattan","922","BROADWAY","10010","9179575017","Coffee/Tea","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","13","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.739966539639","-73.989542188324","105","02","005600","1016244","1008500016","MN13","POINT (-73.989542188324 40.739966539639)"
"50058995","COFFEE DELIGHT","Bronx","504","WILLIS AVENUE","10455","7186654581","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","28",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.815103161015","-73.918464499224","201","08","004300","2000514","2022920001","BX39","POINT (-73.918464499224 40.815103161015)"
"50122455","MEZQUILA","Brooklyn","634","4 AVENUE","11232","3476784176","Mexican","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","28",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.664315482497","-73.994020097683","307","38","014300","3009044","3006330032","BK37","POINT (-73.994020097683 40.664315482497)"
"50120945","AMALFI COAST","Staten Island","572","MIDLAND AVENUE","10306","7187100336","Pizza","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","19",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.572354847552","-74.093213720599","502","50","011202","5115215","5038140018","SI45","POINT (-74.093213720599 40.572354847552)"
"50072786","PARRILLA LATINA SPORTS BAR","Bronx","614","MELROSE AVENUE","10455","7189935894","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","22",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.817610849158","-73.917056012909","201","17","006700","2001344","2023740026","BX34","POINT (-73.917056012909 40.817610849158)"
"50057173","PREGAME BAR","Queens","178-23","HILLSIDE AVENUE","11432","3475673310","Bottled Beverages","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","25",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.712350896055","-73.785079773966","408","24","046600","4212925","4099370060","QN06","POINT (-73.785079773966 40.712350896055)"
"50172478","WIDE SHUT","Manhattan","90","WEST HOUSTON STREET","10012","9175476620","Bottled Beverages","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","28","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.727014471895","-74.000072158532","102","01","006500","1077791","1005250057","MN23","POINT (-74.000072158532 40.727014471895)"
"50036333","MAXIM GARDEN","Queens","138-61","QUEENS BOULEVARD","11435","7186579417","Chinese","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","10","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.707361997861","-73.817388211723","408","24","021400","4314907","4096460025","QN35","POINT (-73.817388211723 40.707361997861)"
"50094455","The Celtic Rail NYC","Manhattan","137","WEST   33 STREET","10001","9147742673","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","51",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.749614365755","-73.989403520042","105","03","010100","1015197","1008090017","MN17","POINT (-73.989403520042 40.749614365755)"
"50058995","COFFEE DELIGHT","Bronx","504","WILLIS AVENUE","10455","7186654581","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","28",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.815103161015","-73.918464499224","201","08","004300","2000514","2022920001","BX39","POINT (-73.918464499224 40.815103161015)"
"50057173","PREGAME BAR","Queens","178-23","HILLSIDE AVENUE","11432","3475673310","Bottled Beverages","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","25",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.712350896055","-73.785079773966","408","24","046600","4212925","4099370060","QN06","POINT (-73.785079773966 40.712350896055)"
"50044508","PASQUALE JONES","Manhattan","86","KENMARE STREET","10012","9174535947","Italian","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04C","Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.","Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.721198264005","-73.996706251601","102","01","004100","1007203","1004810032","MN24","POINT (-73.996706251601 40.721198264005)"
"41717500","JOE'S PIZZA","Manhattan","150","EAST   14 STREET","10003","2123889474","Pizza","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","10","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.733656184932","-73.988081826031","103","02","004200","1080125","1005590032","MN22","POINT (-73.988081826031 40.733656184932)"
"50106493","MOHO MEXICAN GRILL","Queens","38-05","BELL BOULEVARD","11361","7187099695","Mexican","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","5","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.766329866877","-73.772417658896","411","19","112300","4137576","4062380018","QN46","POINT (-73.772417658896 40.766329866877)"
"50054333","CUT BY WOLFGANG PUCK","Manhattan","99","CHURCH STREET","10007","6462388405","Steakhouse","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","27",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.712941656837","-74.009479621518","101","01","002100","1089428","1001237502","MN24","POINT (-74.009479621518 40.712941656837)"
"41697878","HAMILTON'S","Brooklyn","2826","FORT HAMILTON PARKWAY","11218","7184380488","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","51",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.649044103178","-73.97690032141","307","39","050000","3123994","3053180001","BK40","POINT (-73.97690032141 40.649044103178)"
"50172478","WIDE SHUT","Manhattan","90","WEST HOUSTON STREET","10012","9175476620","Bottled Beverages","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","28","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.727014471895","-74.000072158532","102","01","006500","1077791","1005250057","MN23","POINT (-74.000072158532 40.727014471895)"
"50134991","PORTO SALVO","Bronx","407","EAST  161 STREET","10451","9175793486","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","39","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.824074803601","-73.913449166308","203","17","014100","2001518","2023830046","BX35","POINT (-73.913449166308 40.824074803601)"
"41453957","CHIPOTLE MEXICAN GRILL","Manhattan","117","EAST   14 STREET","10003","2122600641","Tex-Mex","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","13","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.734073483813","-73.989030736717","105","02","005000","1083247","1008707501","MN21","POINT (-73.989030736717 40.734073483813)"
"50133682","RSL DREAM LOUNGE","Bronx","598","GRAND CONCOURSE","10451","9177052759","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","30","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.819780280401","-73.926721624522","204","17","006100","2002448","2024430042","BX14","POINT (-73.926721624522 40.819780280401)"
"50115418","BIRD DOG","Manhattan","525","HUDSON STREET","10014","6469921459","Italian","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","25","N",,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.734051879716","-74.006253199687","102","03","007500","1078244","1006310046","MN23","POINT (-74.006253199687 40.734051879716)"
"41449143","GREEN FITNESS STUDIO","Brooklyn","232","VARET STREET","11206","3475990047","Juice, Smoothies, Fruit Salads","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate (FPC) not held by manager or supervisor of food operations.","Critical","10","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.704035599388","-73.934192544312","301","34","048500","3071583","3031180005","BK78","POINT (-73.934192544312 40.704035599388)"
"41521360","PARIS BAGUETTE","Manhattan","6","WEST   32 STREET","10001","2122440404","Bakery Products/Desserts","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","32",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.74737428198","-73.986051085599","105","03","007600","1015824","1008330049","MN17","POINT (-73.986051085599 40.74737428198)"
"50121084","TACO BELL","Staten Island","2471","HYLAN BOULEVARD","10306","9174260321","Tex-Mex","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","7","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.570951768371","-74.109279776276","502","50","012200","5104779","5036490060","SI45","POINT (-74.109279776276 40.570951768371)"
"50016457","ACADEMY CAFE","Queens","30-29","COLLEGE POINT BOULEVARD","11354","9173853856","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","12",,,"2025-11-27T06:00:13.000","Cycle Inspection / Compliance Inspection","40.770581776434","-73.843031466434","407","19","090700","4541694","4043270001","QN23","POINT (-73.843031466434 40.770581776434)"
"50138306","MADAME BONTE","Manhattan","205","EAST   66 STREET","10065","3473873747","French","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","5","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.76560802408","-73.962791467768","108","05","011800","1080467","1014210005","MN31","POINT (-73.962791467768 40.76560802408)"
"50173397","CHIPOTLE MEXICAN GRILL","Brooklyn","431","KNICKERBOCKER AVENUE","11237","3477865217","Mexican","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","2","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.699456167505","-73.919482844709","304","37","043100","3074794","3032790001","BK77","POINT (-73.919482844709 40.699456167505)"
"50150540","LUNETTA PIZZA","Manhattan","1162","1 AVENUE","10065","2012322491","Pizza","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","10","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.762524662582","-73.95982950357","108","05","010602","1045389","1014580047","MN31","POINT (-73.95982950357 40.762524662582)"
"50059886","SABBA'S CHICKEN","Bronx","1504","WESTCHESTER AVENUE","10472","7184849105","Chicken","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","31",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.828518474267","-73.879820171947","209","17","005002","2023832","2037390037","BX55","POINT (-73.879820171947 40.828518474267)"
"50177433","JARTO'E SAZON","Manhattan","554","WEST  181 STREET","10033","5705355872","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","05F","Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures","Critical","102","N",,"2025-11-27T06:00:13.000","Pre-permit (Non-operational) / Initial Inspection","40.84894689122","-73.932873893386","112","10","026900","1079910","1021530068","MN35","POINT (-73.932873893386 40.84894689122)"
"50121084","TACO BELL","Staten Island","2471","HYLAN BOULEVARD","10306","9174260321","Tex-Mex","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","7","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.570951768371","-74.109279776276","502","50","012200","5104779","5036490060","SI45","POINT (-74.109279776276 40.570951768371)"
"50119478","LEGENDARY JUICE BAR","Manhattan","2304","AMSTERDAM AVENUE","10033","6464787571","Juice, Smoothies, Fruit Salads","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","20-06","Current letter grade or Grade Pending card not posted","Not Critical",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Second Compliance Inspection","40.843803936519","-73.93404651748","112","10","026100","1063171","1021310048","MN36","POINT (-73.93404651748 40.843803936519)"
"40933229","DE ISLANDS","Brooklyn","8203","FLATLANDS AVENUE","11236","7182413609","Caribbean","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","26","Z","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.636540098439","-73.911682854009","318","46","095400","3224396","3080030009","BK50","POINT (-73.911682854009 40.636540098439)"
"50089419","KENNEDY FRIED CHICKEN","Bronx","1798","WESTCHESTER AVENUE","10472","7186843536","Chicken","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","31","Z","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.831822145991","-73.866487093377","209","18","007000","2024698","2037630038","BX55","POINT (-73.866487093377 40.831822145991)"
"41569216","COCO FRESH TEA & JUICE","Manhattan","38","LEXINGTON AVENUE","10010","2128516618","Coffee/Tea","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","6","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.74006750352","-73.984338519031","105","02","006800","1018058","1008790063","MN21","POINT (-73.984338519031 40.74006750352)"
"50161634","ONCHEON","Manhattan","312","5 AVENUE","10001","2019125017","Korean","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","18",,,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Compliance Inspection","40.74691311625","-73.985679454661","105","04","007600","1015820","1008330044","MN17","POINT (-73.985679454661 40.74691311625)"
"41717438","J. RESTAURANT","Manhattan","2479","FREDERICK DOUGLAS BOULEVARD","10027","2128623663","African","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","7","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.814977450644","-73.947662614255","110","09","021500","1059425","1019580032","MN03","POINT (-73.947662614255 40.814977450644)"
"41697878","HAMILTON'S","Brooklyn","2826","FORT HAMILTON PARKWAY","11218","7184380488","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","51",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.649044103178","-73.97690032141","307","39","050000","3123994","3053180001","BK40","POINT (-73.97690032141 40.649044103178)"
"50057173","PREGAME BAR","Queens","178-23","HILLSIDE AVENUE","11432","3475673310","Bottled Beverages","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","25",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.712350896055","-73.785079773966","408","24","046600","4212925","4099370060","QN06","POINT (-73.785079773966 40.712350896055)"
"50145867","POPEYES LOUISIANA KITCHEN","Queens","62-59","FRESH POND ROAD","11385","9732042800","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.712522846885","-73.900497044763","405","30","061301","4087421","4036080023","QN20","POINT (-73.900497044763 40.712522846885)"
"50112303","ALYTORI RESTAURANT","Brooklyn","124","GRAHAM AVENUE","11206","9175182169","Chicken","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.705563616704","-73.942904967138","301","34","049300","3071350","3030800005","BK78","POINT (-73.942904967138 40.705563616704)"
"41503714","MISS KOREA","Manhattan","10","WEST   32 STREET","10001","2125944963","Korean","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","11","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.747437429821","-73.986202651877","105","04","007600","1015825","1008330051","MN17","POINT (-73.986202651877 40.747437429821)"
"50061233","ARTICHOKE BASILLE'S PIZZA","Manhattan","321","EAST   14 STREET","10003","2122282004","Pizza","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","18",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.731995117718","-73.984087849803","106","02","004800","1020396","1009210013","MN21","POINT (-73.984087849803 40.731995117718)"
"50089419","KENNEDY FRIED CHICKEN","Bronx","1798","WESTCHESTER AVENUE","10472","7186843536","Chicken","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","31","Z","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.831822145991","-73.866487093377","209","18","007000","2024698","2037630038","BX55","POINT (-73.866487093377 40.831822145991)"
"50117066","4 BOY 99 CENT PIZZA","Manhattan","252","WEST   31 STREET","10001","9292615088","Pizza","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","19-10","Failure to display required signage about plastic straw availability","Not Critical",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Re-inspection","40.749710736958","-73.993489074395","105","03","010100","1014346","1007800070","MN17","POINT (-73.993489074395 40.749710736958)"
"50119389","TERIYAKI ONE","Staten Island","2510","HYLAN BOULEVARD","10306","9176883039","Japanese","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","12","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.570251199331","-74.10995531852","502","50","012804","5055368","5039600002","SI45","POINT (-74.10995531852 40.570251199331)"
"50094455","The Celtic Rail NYC","Manhattan","137","WEST   33 STREET","10001","9147742673","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","51",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.749614365755","-73.989403520042","105","03","010100","1015197","1008090017","MN17","POINT (-73.989403520042 40.749614365755)"
"50168008","PIZZERIA PANADERIA MEXICANA","Queens","76-17","ROOSEVELT AVENUE","11372","3473393551","Bakery Products/Desserts","2025-11-18T00:00:00.000","Establishment re-opened by DOHMH.","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","2","Z","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Pre-permit (Operational) / Reopening Inspection","40.747063755141","-73.889336695012","403","25","028700","4029880","4012870037","QN28","POINT (-73.889336695012 40.747063755141)"
"41697878","HAMILTON'S","Brooklyn","2826","FORT HAMILTON PARKWAY","11218","7184380488","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","51",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.649044103178","-73.97690032141","307","39","050000","3123994","3053180001","BK40","POINT (-73.97690032141 40.649044103178)"
"50134991","PORTO SALVO","Bronx","407","EAST  161 STREET","10451","9175793486","Latin American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","39","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.824074803601","-73.913449166308","203","17","014100","2001518","2023830046","BX35","POINT (-73.913449166308 40.824074803601)"
"50016457","ACADEMY CAFE","Queens","30-29","COLLEGE POINT BOULEVARD","11354","9173853856","American","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","12",,,"2025-11-27T06:00:13.000","Cycle Inspection / Compliance Inspection","40.770581776434","-73.843031466434","407","19","090700","4541694","4043270001","QN23","POINT (-73.843031466434 40.770581776434)"
"50140795","SONIC","Brooklyn","730","BROADWAY","11206","5166979983","Hamburgers","2025-11-18T00:00:00.000","Violations were cited in the following area(s).","08B","Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.","Not Critical","2","A","2025-11-18T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.701108690528","-73.94258060385","301","33","050700","3061511","3022760024","BK75","POINT (-73.94258060385 40.701108690528)"
